url,name,description,services,location,rating,reviews_count,website,scraped_at,service_category
https://www.bark.com/en/gb/company/spotless-horizon-cleaning-ltd/PgPVa/,Spotless Horizon Cleaning Ltd,"We provide a vast array of services we provide,Deep cleaningEnd of tenancyStandard cleansRegularly visitsAll our staff a vetted very hard working and have attention to detail they all have clean backgrounds are very good in English and clean dbs checks please get in touch for more information.","Gutter Cleaning, House Cleaning, See all, Gutter Cleaners in Birmingham, Gutter Cleaners in Bradford, Gutter Cleaners in Leeds, Gutter Cleaners in Liverpool, Gutter Cleaners in London, Gutter Cleaners in Manchester, Gutter Cleaners in Sheffield, Cleaners in Birmingham, Cleaners in Bradford, Cleaners in Leeds, Cleaners in Liverpool, Cleaners in London, Cleaners in Manchester, Cleaners in Sheffield, Commercial & Office Cleaning, End of Tenancy Cleaning, Deep Cleaning Services, Carpet Cleaning",Accountants in Birmingham,5.0,11,http://unavailable.You,2025-05-26T05:10:08.952574,cleaners
https://www.bark.com/en/gb/company/janice/KOkRG/,Janice,"With 6 years of dedicated experience in the cleaning industry, I've developed a profound passion for this profession. Throughout my journey, I've gained invaluable expertise by meticulously servicing numerous client homes. Additionally, I've had the privilege of leading cleaning operations as a supervisor at a football stadium.","Gutter Cleaning, House Cleaning, See all, Gutter Cleaners in Birmingham, Gutter Cleaners in Bradford, Gutter Cleaners in Leeds, Gutter Cleaners in Liverpool, Gutter Cleaners in London, Gutter Cleaners in Manchester, Gutter Cleaners in Sheffield, Cleaners in Birmingham, Cleaners in Bradford, Cleaners in Leeds, Cleaners in Liverpool, Cleaners in London, Cleaners in Manchester, Cleaners in Sheffield, Deep Cleaning Services, End of Tenancy Cleaning",Accountants in Birmingham,5.0,3,http://unavailable.You,2025-05-26T05:10:16.221852,cleaners
https://www.bark.com/en/gb/company/dannys-cleaning-services/DRDq6/,Danny's Cleaning Services,"About Danny's Cleaning ServicesDanny's Cleaning Services was founded by our owner, Danilo Soares, after he completed his training and internship with a major cleaning company in Surrey.At Danny's Cleaning, we take immense pride in our exceptional cleaning services and our strong customer relationships.With over three years of combined team experience, we have a deep understanding of the cleaning industry's requirements, allowing us to consistently deliver outstanding results for our clients.","Gutter Cleaning, House Cleaning, See all, Gutter Cleaners in Birmingham, Gutter Cleaners in Bradford, Gutter Cleaners in Leeds, Gutter Cleaners in Liverpool, Gutter Cleaners in London, Gutter Cleaners in Manchester, Gutter Cleaners in Sheffield, Cleaners in Birmingham, Cleaners in Bradford, Cleaners in Leeds, Cleaners in Liverpool, Cleaners in London, Cleaners in Manchester, Cleaners in Sheffield, Commercial & Office Cleaning, End of Tenancy Cleaning, Deep Cleaning Services, Oven Cleaning",Accountants in Birmingham,5.0,7,http://unavailable.You,2025-05-26T05:10:24.841508,cleaners
https://www.bark.com/en/gb/company/greenhart----london-plants-and-gardens/3Gp6l/,Greenhart  - London Plants and Gardens,"I am a trained garden designer: Capel Manor School of Garden Design. My expertise is in creating garden designs, sourcing plants and trees and implementing garden schemes.  My speciality is London gardens.I work with a fast and efficient team of hard-working landscapers who can lay decking , stone slabbing, create seating areas, install sheds and summer houses...whatever you would like to achieve.Our London gardens are a precious resource and I like to work collaboratively with  clients to transform outdoor spaces into something wonderful.Maybe you are looking for structural and minimalist, or cottage garden style with a riot of colour, or mediterranean with olive trees and lavender,   or prairie planting with lots of grasses and drifts of colour?  Whatever is in your imagination for your  garden, I can help you achieve it.We also supply professional gardening services and plant window boxes with a 'Wow' factor.","Gutter Cleaning, House Cleaning, See all, Gutter Cleaners in Birmingham, Gutter Cleaners in Bradford, Gutter Cleaners in Leeds, Gutter Cleaners in Liverpool, Gutter Cleaners in London, Gutter Cleaners in Manchester, Gutter Cleaners in Sheffield, Cleaners in Birmingham, Cleaners in Bradford, Cleaners in Leeds, Cleaners in Liverpool, Cleaners in London, Cleaners in Manchester, Cleaners in Sheffield",Greenhart  - London Plants and Gardens | Bark Profile and Reviews,5.0,3,http://unavailable.You,2025-05-26T05:10:31.464126,gardeners
https://www.bark.com/en/gb/company/jcosta-garden-services/LMX0D/,J.Costa Garden Services,"We’re a Gardening  company based in Northwood working in this area for five years .We’re ready to tidy up your garden regularly and give you that peace of mind so wanted.preferably call,message or whatsapp us on 0.7.5.1.8.4.4.3.7.3.4We split the Work per area So our availability will depend on where you live.We cover;—————————WatfordBusheySouth OxheyOxheyNorthwoodPinner—————————RuislipHarrowHillingdonUxbridgeIckenhamDenham—————————RadlettAldenhamBorehamwoodElstreeStanmore—————————Gerrards crossChalfontAmershamHarefieldMaple crossChorleywoodSarrattRickmansworthAbbots Langley—————————","Gutter Cleaning, House Cleaning, See all, Gutter Cleaners in Birmingham, Gutter Cleaners in Bradford, Gutter Cleaners in Leeds, Gutter Cleaners in Liverpool, Gutter Cleaners in London, Gutter Cleaners in Manchester, Gutter Cleaners in Sheffield, Cleaners in Birmingham, Cleaners in Bradford, Cleaners in Leeds, Cleaners in Liverpool, Cleaners in London, Cleaners in Manchester, Cleaners in Sheffield",Accountants in Birmingham,5.0,26,http://J.Costa,2025-05-26T05:10:36.341136,gardeners
https://www.bark.com/en/gb/company/clearway-clearances-limited/jGQ04/,Clearway Clearances Limited,"We are professionals who are dedicated to helping our environment. Our main aim and objective is to provide first-class customer service and to ensure waste does not end up in landfill. All waste we collect gets recycled and our motto is recycle, renew, reuse.We offer quality services at affordable and competitive prices and are extremely reliable. Our team are guaranteed to leave you happy and content, safe in the knowledge that your waste is being recycled.Our services include:Office clearanceHouse clearanceBuilders wasteGarden clearanceHospital clearanceRip outsGarage clearanceLoft clearanceFlat clearanceWhite goods disposalFly tipping removalWe have implemented the recommended practices and are following government guidelines to ensure a safe COVID-19 free environment. We offer fast, free quotes.Remember...the only way is the Clearway","Gutter Cleaning, House Cleaning, See all, Gutter Cleaners in Birmingham, Gutter Cleaners in Bradford, Gutter Cleaners in Leeds, Gutter Cleaners in Liverpool, Gutter Cleaners in London, Gutter Cleaners in Manchester, Gutter Cleaners in Sheffield, Cleaners in Birmingham, Cleaners in Bradford, Cleaners in Leeds, Cleaners in Liverpool, Cleaners in London, Cleaners in Manchester, Cleaners in Sheffield",Accountants in Birmingham,5.0,45,http://unavailable.You,2025-05-26T05:10:43.387662,gardeners
